sample_id,category,occurrences,text,pt_BR
93faa2ee6650,other,1,"6,000 years",
744c1a090d0c,other,1,6-8 hours,
d5303f288e53,other,1,"701,450 miles",
be9ed39674f1,other,1,8 Months,
68fb7ae9df9f,other,1,8-10 years,
7c414e453ff1,other,1,A collapsing black hole.,
ee349c4be821,other,1,A collision between two asteroids.,
3fe37bfb5c3c,other,1,A cozy winter cottage or ski resort.,
3ab144bfb33a,other,1,A tropical island or beach resort.,
411d90f786ae,other,1,Abbie,
bcad76f5351e,other,1,Ability Name,
cd18e0b44aa8,other,1,"About 1,000 Years",
558ab4ef18d1,other,1,"About 10,000 Years",
ce07e95eb199,other,1,About 100 Years,
6511da9e2732,other,1,Accordion,
a395494f5066,other,1,Acorns,
a65903e60c69,other,1,"Actually, why don't we get out of here?",
0e9db5e90824,other,1,Adjust Aspect,
9b46dae3875b,other,1,Age,
6e1e315c43ae,other,1,Aiko and Lola,
7cebcafaf62c,other,1,Aiko's Panties,
48c595d7d9c8,other,1,Alcohol Tolerance,
badbd5a02e9f,other,1,All Rights Reserved,
cbaa82bb06a5,other,1,All hipsters should be exterminated.,
d0170d8ca859,other,1,Always wear a condom.,
b46ad41a7018,other,1,Amethyst,
cc5feced2fdb,other,1,An exploding star.,
88a115c2a53a,other,1,Andromeda Galaxy,
a9cbc30560f0,other,1,Ann-Marie,
e15b024de553,other,1,Antique Vase,
34377849c2c6,other,1,Arcade Cabinet,
46c44640d04c,other,1,Arcade Joystick,
afd4e51e57ba,other,1,Are you going to eat them?,
2790a50c51cc,other,1,Armillary Sphere,
0f325ffb6b9d,other,1,"Art Team
",
d92cafe83e55,other,1,As many times as it takes.,
ed3077b96aca,other,1,Asteroid,
4b7273fe7598,other,1,Audrey and Tiffany,
032659f9d604,other,1,Audrey's Panties,
cf4e511a40fe,other,1,"Aww, I was having the best dream...",
1e7e39965b41,other,1,"Awww, poor thing.",
5efd17becd6c,other,1,Baby Binky,
2be58290afed,other,1,"Baby, I only have eyes for you.",
2744678cd531,other,1,Bag of Goldfish,
52a60c61e49c,other,1,Bagel,
d9da07f3522b,other,1,Baking Utensils,
9147027d05b4,other,1,Ball Gag,
bcc4f7dbfbf3,other,1,Ball of Yarn,
67fa70f2cb4f,other,1,Bandages,
39aeecc45c17,other,1,Banjo,
825f8389ded4,other,1,Basket Ball,
16408f2e5182,other,1,Beach Ball,
b8d84a4c1e6c,other,1,Bead Bracelet,
f567c771de61,other,1,Beer,
4d235df5b4fb,other,1,Beli's Panties,
6cebfa1cd2d3,other,1,Bell Peppers,
fdd4c43b2345,other,1,Belrose,
086edbcf29a6,other,1,Bengal,
64de2820c2b6,other,1,Bennett,
c4d6bc6bee30,other,1,Big Bang,
5f5d9ad2a240,other,1,Big Beach Towel,
f6622c8e30ad,other,1,Birdhouse,
c3ce682f2196,other,1,Birthday,
063eb37646b5,other,1,Bitter,
831a3cf968ab,other,1,Blackhole,
1b00086a6517,other,1,Bliss Beads,
b071e2bda9e4,other,1,Blonde,
23bafd8bdf0f,other,1,Blotter Tabs,
636998d30da9,other,1,Blue Giant,
40f85324ae52,other,1,Blue Orchid,
1333bd0c992e,other,1,Board Game,
6890f4093844,other,1,Bonsai Tree,
973ff873f630,other,1,Botanical Garden,
78b549251df7,other,1,Bounty Hunter,
80253c0a40ce,other,1,Boxing Gloves,
c0fbe67cf09f,other,1,Broken Heart Token,
86f85e3057e2,other,1,Brunette,
2caa42da7c1c,other,1,Bubble Gum,
8e697c36873b,other,1,Buttery Croissant,
ac8d3cb11e21,other,1,Cabbage,
22038d5ec131,other,1,Campus,
aee8057d5f31,other,1,Can I get you something to drink?,
c547e4157f25,other,1,Canvas & Easel,
e8d84b52ad6e,other,1,Carbon,
9d3f630c56d9,other,1,Cardio Weights,
50bea017978e,other,1,Carrot,
24d950b528ab,other,1,Cassiopeia Galaxy,
8d72c202e657,other,1,Cats have more teeth.,
d401829ceae1,other,1,Celeste's Panties,
103d16fb0bd6,other,1,Champagne,
9f9193fb603e,other,1,Cheer Uniform,
2b5d6a94b07c,other,1,Cheerleading Uniform,
ef8a685a506c,other,1,Chess Set,
434f6bc46d82,other,1,"Chicks who smoke. Ughh, it's so gross.",
d82947b061b6,other,1,Chocolate,
347ba2d2f2b2,other,1,Chopsticks,
8483e7157ffe,other,1,Cigarette Pack,
2e9a3d39d104,other,1,Cinnamon Perfume,
30c7f8dc2fb8,other,1,Clowder,
7ae49a703b31,other,1,Cocktail,
f09ce36d02d8,other,1,Cocoa,
080769c188ee,other,1,Coconut,
71afe564fa8a,other,1,Coffee,
e1cda9ad45bf,other,1,Comet,
019716c369d5,other,1,Coming right up!,
51f05ed6e62e,other,1,Compact Mirror,
49a3f9624347,other,1,Compass,
9edee5684e7d,other,1,Cookies,
20edbddd173e,other,1,Copr. 2015 HuniePot,
76ddf8296bbf,other,1,Cork Wedge Sandals,
57f5039b7398,other,1,Corkscrew Carnival,
d65197ab3eb3,other,1,Corndog,
c579ec197a30,other,1,Cortez,
e3664e958414,other,1,Cotton Candy,
ef8dd28e2433,other,1,Courts,
2298dbf5991b,other,1,Cucumber,
8436df37d499,other,1,Cup Size,
22d6876705da,other,1,Cupcakes,
1c25d73edecd,other,1,Customer service these days...,
ead076d1bb99,other,1,Daiquiri,
af5956d43974,other,1,Dancing Fan,
4db35d423473,other,1,Dart Board,
ed56075bc27f,other,1,Dealer's Cap,
88d51c4b87c5,other,1,Decorative Pens,
d5df6c08f764,other,1,"Define ""date"".",
7ed984e8dd5f,other,1,"Define ""dating""...",
c48bdf61f24e,other,1,Delrio,
d89575d86f9e,other,1,Diamond,
41b20930631f,other,1,Diana,
846f680aead1,other,1,Difficulty,
dfbc1970d3cf,other,1,Dirty Magazine,
848252ec7c1d,other,1,Diving Tank,
b122c2fdb6be,other,1,Dogs have more teeth.,
dd1d76f29e16,other,1,Domesticus Felonious,
1433a2986764,other,1,Double Hair Bow,
9652b70fd5e6,other,1,Drawing Mannequin,
ef63f7536d38,other,1,Drums,
8a70e828fd7e,other,1,Ear Muffs,
81a08e8edd55,other,1,Earth,
819022fbe806,other,1,Education,
8a4a9f6ea3b5,other,1,Eggplant,
11434d9791bc,other,1,"Eh, what are you gonna do, you know?",
c6147f463161,other,1,"Ehh, you know. It was alright.",
8b860ed23fd0,other,1,Emerald,
e350dd370b11,other,1,Enceladus,
56db7a1dc056,other,1,Endurance Ring,
9ada216e8259,other,1,Erryday.,
c0fd5b3ce43d,other,1,Exquisite oral sex abilities.,
ec436bfb3273,other,1,Eyelash Curler,
7925549e6fbf,other,1,Fairy Wings,
995b3c240197,other,1,Fairy's Tail,
18075768d157,other,1,Fancy Cheese,
c18f65832378,other,1,Fancy Gift Box,
8aac4826b4d4,other,1,Fanipunni,
58c18c346f58,other,1,Farmers Market,
01a9562ae6e5,other,1,Fav Color,
f637981c8b2a,other,1,Fav Hangout,
3fb3dbd154cd,other,1,Fav Season,
9df3b3f3d7fa,other,1,Favorite Drink,
f3b0da062f0d,other,1,Feather Fan,
80fd16500867,other,1,Feather Pole,
810ff8601a3a,other,1,Felis Catus,
64864d1b0a15,other,1,Fields,
2b57d0aef647,other,1,Fighter Pilot,
7f37b059d3ae,other,1,Find a good book to read.,
25ace62ceeb6,other,1,Fine Gift Box,
e858ab5c500e,other,1,First-Aid Kit,
fe3de6cd4b0d,other,1,Fish Tank,
60a76a96731f,other,1,Fishy Castle,
81d8a1f668e7,other,1,Flat chested girls make me sad.,
1465aa98a684,other,1,Flip Flops,
538257027fdf,other,1,Flippers,
082f8ddec114,other,1,Flirtation Token,
95ba40da6a9b,other,1,Flirtation Tokens,
ca9e293f15f1,other,1,Flower Pots,
ded4940d9c0d,other,1,Flower Seeds,
ebd211e08e08,other,1,Flute,
e072d80aac53,other,1,Flying Disc,
472acd6bb79d,other,1,Fortuna,
521e3f2401e7,other,1,Four,
53a03ababf09,other,1,Four Leaf Clover,
aa8b0a802835,other,1,French Beret,
39e110b18d1c,other,1,French Fries,
9374777df504,other,1,Fresh Baguette,
114cff479f61,other,1,Friday,
1b71c11af070,other,1,Fruit Tart Pie,
3d7391c3c267,other,1,Fuck these birds. Am I right?,
548a818c541d,other,1,Fuzzy Boots,
4ec5a64d5f25,other,1,Fuzzy Handcuffs,
b0d31bec62c7,other,1,Fuzzy Stocking,
20eb8d7e0d80,other,1,Gamer Glove,
db2d231a12c4,other,1,Garden,
005948e7c7b1,other,1,Garden Gnome,
fe28d7c3daff,other,1,Garden Shovel,
98b2a8c7f559,other,1,Gingerbread Man,
278047a5fb95,other,1,Girl's who play video games.,
6bdba76d228e,other,1,Girly Backpack,
49fe257b8384,other,1,Glass Bong,
f7876a8adc3d,other,1,Glass Pipe,
065c900a5092,other,1,Glitter Bottles,
47eebf73b3d2,other,1,Glossy Notebook,
7275a0f6c533,other,1,Glow Sticks,
6c49cafac776,other,1,God no. Those sluts can get bent.,
a7eb38dc8264,other,1,Goggles,
3b01fddc5cd3,other,1,Gold Earrings,
f0152dcb08fe,other,1,Golden Cat Statue,
ddc6b2417389,other,1,Graduation Cap,
b0acd24dc989,other,1,Green Tea Perfume,
10cabd5565f5,other,1,Gullveiga,
ea81174860ae,other,1,Gym,
decfc583fbc6,other,1,HI!! HELLO!!,
97accd060e6c,other,1,Hair Bow,
cbd910920759,other,1,Hair Brush,
09452723f829,other,1,Hamburger,
ea2a946eae40,other,1,Handheld Game,
196a38e6095f,other,1,Happy Pills,
367a81a3958f,other,1,Hara,
3fe9442c46bc,other,1,Having to weed through all the bitches.,
3c71566f1e6e,other,1,He can have you. Good riddance.,
a49fedd5a748,other,1,Head Love Fairy,
6e4753199a3c,other,1,"Hearing a girl moan, hands down.",
8bb20d7d2815,other,1,Heart Candies,
19465f4a48b9,other,1,Heart Necklace,
b8fdd71d37d5,other,1,Height,
54944ed24708,other,1,Helium,
09f6970d961b,other,1,Hell no!,
66ebe2f59859,other,1,Hell yeah! Let's do this shit!,
093d771b6f90,other,1,Hey can you teach me karate?,
a76b392c8a93,other,1,Hey! I'm the one who did all the work!,
ce262891c656,other,1,"Hey, if you've got, flaunt it.",
b8445ec4647d,other,1,"Hey, wait up!",
49e8d1d4d638,other,1,Hicks,
193e3b8edffd,other,1,High Def Camera,
ea3f3f742eb7,other,1,"Hmm? Nah, I'm chill, I'm chill.",
56f49fbf322c,other,1,Hobby,
8d423ca2296e,other,1,Hold on! I don't even know your name.,
07c903d3cb80,other,1,Honestly I prefer a little bit of hair.,
fe35022f1f38,other,1,"Honestly, I prefer the natural look.",
7891710ea5d4,other,1,Hoop Earrings,
7ef551728c42,other,1,Hot Spring,
3151938f88e6,other,1,Hot Wax Candles,
e890756c2108,other,1,How do you people get into my house?,
71ed9b4a2790,other,1,How much?,
dc4a129fdd13,other,1,Huh... Did you... I mean... Did we...?,
f26c34876652,other,1,Hydrogen,
08e0d3f23ba4,other,1,"I am so wet right now, you have no idea.",
db69b037c8af,other,1,I can't believe that happened... ,
a4c34ee5208c,other,1,I can't stand fake ass hoes.,
b3354531e7a8,other,1,I can't stand smoke. It's disgusting.,
7309a1b0c4aa,other,1,I could stand to lose a few pounds.,
dc751f2ef3d7,other,1,I don't believe we've met. Who are you?,
22e036aee134,other,1,I don't care. It's up to her.,
030c5e0c4012,other,1,I don't know. How ugly we talking?,
7416da938e86,other,1,I don't really hate anybody...,
6aae71333255,other,1,"I found it, right around here.",
86af709468c0,other,1,I go home and beat up my pillows.,
35425d458de3,other,1,I have no idea what those words mean.,
8a2b4abe7f36,other,1,I haven't... exactly... had sex.,
55b3236f70c2,other,1,I just really liked your blue hair.,
2de18c4d46fb,other,1,I like to get high every now and again.,
67cd3a338f56,other,1,I like your hair. Is that natural color?,
6609f1eb5a4a,other,1,I lost count around forty.,
2464249ae24d,other,1,"I mean, you know, an amount.",
20ace5fba687,other,1,I scream in their face about it.,
8bb58edb30d2,other,1,I suppose I have improved quite a bit...,
95901a4812e6,other,1,I think I'd be pretty upset about it.,
0e73a87aa8d1,other,1,I think I'm in love with you.,
83836ba8f68d,other,1,I try to find a new video game online.,
47ac758ac277,other,1,I try to think happy thoughts.,
e6a471d8d150,other,1,I wasted my first kiss on my cousin...,
4a96bb2a57c6,other,1,I would never hide anything from you.,
056fa5b1c11c,other,1,I'd break her fucking face.,
becfdf42d670,other,1,I'd break his fucking face.,
e2174e607f9d,other,1,I'd love to take you home with me.,
6020886b00bb,other,1,"I'd say no, but that would be a lie.",
b0480767eb72,other,1,I'll believe it when I see it.,
ea587ebcf0c3,other,1,I'm a leg man myself.,
1f254f1201e9,other,1,I'm a leg woman myself.,
c67a73e39c40,other,1,I'm happy just to be alive at all.,
50cc437fd8ac,other,1,I'm in! Let's do it. Whatcha got?,
f2a93edec5cd,other,1,I'm just doing what Kyu told me to do.,
a2c5d1fe598e,other,1,I'm not sure...,
d7d31a56264a,other,1,I'm usually up all hours of the night.,
c0683396405b,other,1,I've never had any kind of relationship.,
375e023de5b4,other,1,I've never touched the stuff.,
a570b2567efa,other,1,Ice Skates,
8254fff210ae,other,1,Inventory,
c98d07342aa5,other,1,Is it that obvious?,
c1909dc5b41f,other,1,Is it working?,
a7b330e94f67,other,1,It wasn't me! I swear!,
55a00f9eed7b,other,1,It's a great opportunity to hit the gym.,
7a680e43f821,other,1,It's been a while. What about you?,
6a771978d69b,other,1,It's fine if you're smart...,
178d838f2e50,other,1,It's not really my thing.,
2532ef84eaf3,other,1,Item Description,
4223df40a2cc,other,1,Item Type  |  Item Set,
a3748fc6acc4,other,1,Item Value,
3ed8cf0b6f78,other,1,Jean-Smith,
accde512f1b4,other,1,Jelly Beans,
68a47e900037,other,1,Jessie and Beli,
39ca667ac5be,other,1,Jessie's Panties,
fcdec80f1ea8,other,1,Jeweled Turban,
9f55582879d8,other,1,Jolly Old Cap,
fe72ac9f0925,other,1,Joy Token,
584b759370bd,other,1,Just the creeping thing pretty much.,
3d20827f7fdd,other,1,Kackle,
5e850841db23,other,1,Keep those little monsters away from me.,
631019ae9390,other,1,Kennel,
60681f4e88ba,other,1,Kettle Bell,
25198fce3a9c,other,1,Keyboard,
499fa1ee51f5,other,1,Kickstarter Backers,
1a626d82843a,other,1,Kimono,
12bfa9ad7afa,other,1,Kindle,
48a0887a654f,other,1,Knock yourself out.,
afa2e57eea4c,other,1,Kyanna's Panties,
3b74e22ce062,other,1,Kyu Plushie,
3a92ad6b3b25,other,1,Kyu's Panties,
56126b6521b9,other,1,Kyu? That's a weird name.,
cabb15352793,other,1,Lapran,
7f725c650d5c,other,1,Laptop Pro,
8b6c12986797,other,1,Laser Pointer,
6bcaefb58780,other,1,Last Name,
fffb926fea08,other,1,Lattice Ball,
bb8b7dc1a7ed,other,1,Least Desired Trait,
260558a4b0bf,other,1,Leather Whip,
a9e14b1990b7,other,1,Lee-Taylor,
41087d5b0f8a,other,1,Leg Warmers,
13b8713825e8,other,1,Lemon,
114ad1733cbc,other,1,Lemon Drop,
064a232715e8,other,1,Leopard Print Pumps,
6877f9a4194a,other,1,Lifesaver,
1a25e049fb0b,other,1,Lighter,
4739258a3560,other,1,Like actual dates with physical girls?,
8aa9144fbc75,other,1,Like what? Adorable? Too late.,
